cause,filename
"The reported damp and mould issues are primarily caused by inadequate ventilation, particularly in the bathroom and kitchen, which fails to meet building regulations for effective air exchange. This is compounded by low air temperatures leading to high relative humidity levels, creating conditions conducive to condensation. Additionally, the presence of obstructed trickle vents and insufficient air transfer through the property further exacerbates the moisture retention, allowing mould to thrive.",0026_HP23.pdf
"The reported mould issues are primarily due to elevated internal humidity levels combined with inadequate ventilation, as indicated by underperforming mechanical extraction units and impaired trickle vents. This situation creates conditions conducive to condensation, allowing mould to thrive despite the structure being dry.",0051_ME2.pdf
"The persistent mould activity is primarily caused by elevated internal atmospheric conditions combined with cooler surface temperatures, leading to high relative humidity levels. Additionally, inadequate forced ventilation in the kitchen and bathroom areas exacerbates the issue, while the tenant's reluctance to use electric heating contributes to cooler overall temperatures in the property.",0025_GU9.pdf
"The reported mould activity is primarily caused by high relative humidity levels resulting from inadequate ventilation, particularly due to the malfunctioning extractor fan and improper venting of the tumble dryer. Additionally, the reduced air temperature within the property contributes to increased atmospheric moisture, while a leak in the bathroom exacerbates the moisture conditions.",0716_ME4.pdf
"The mould growth in the kitchen is likely caused by the tumble dryer not being vented properly, leading to excess moisture accumulation. Additionally, the issues in the lavatory appear to stem from a leaking pipe, contributing to increased humidity and mould development in that area.",0895_SN10 1.pdf
"The reported mould issues are likely caused by periods of elevated humidity levels combined with insufficient ventilation, particularly in the bathroom where there is no mechanical ventilation unit, and the trickle vents on the windows were mostly closed during the survey.",0842_RG21.pdf
"The main causes of the reported damp and mould issues are poor ventilation leading to elevated internal humidity and condensation, exacerbated by the isolation of the bathroom extractor fan and the absence of forced extraction in the kitchen. Additionally, the deteriorating condition of the external render, with significant cracking and penetrations, allows for rainwater penetration, contributing to dampness in the walls.",0758_PO1.pdf
"The reported issues are primarily caused by the residue from dried urine affecting the timber, which leads to false high moisture meter readings. This contamination likely contributes to localized moisture retention and potential deterioration of the timber, rather than indicating actual damp conditions in the surrounding areas.",0969_TN10.pdf
"The reported issues are primarily caused by inadequate ventilation, as evidenced by closed trickle vents and underperforming mechanical extraction units, which contribute to elevated internal humidity levels. Additionally, activities such as drying laundry indoors and placing contents against external walls exacerbate moisture retention, creating conditions conducive to mould growth.",0791_PO21.pdf
"The reported issues of condensation and mould are primarily due to inadequate internal atmospheric management and insufficient ventilation, which can lead to elevated humidity levels. Additionally, the potential for thermal bridging in the internal dry lined side wall, particularly near furniture and wall/ceiling junctions, exacerbates the risk of condensation forming when surface temperatures approach the dew point.",0525_EX15.pdf
"The reported issues are primarily caused by inadequate ventilation due to the absence of passive trickle vents and underperforming mechanical extraction units, combined with elevated internal humidity levels from activities such as drying laundry indoors. These factors create conditions conducive to condensation on colder structural surfaces, leading to mould growth.",0790_PO21.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, particularly due to ineffective extractor fans and blocked passive vents, leading to increased humidity levels. Additionally, compromised damp proofing, evidenced by visible damp proof courses and moisture readings in external walls, along with potential water ingress around windows and structural issues such as broken drainage and external wall penetrations, further contribute to the moisture problems.",0292_W11.pdf
"The reported issues are primarily due to inadequate ventilation, which can lead to moisture accumulation and potential mould growth. Additionally, insufficient loft insulation may contribute to temperature differentials, creating cold spots that exacerbate condensation problems.",0524_EX15.pdf
"The reported issues are primarily due to a combination of elevated internal humidity levels, inadequate ventilation from malfunctioning mechanical extraction units, and closed trickle vents on windows, which contribute to poor air circulation and moisture buildup, leading to mould growth.",0457_CR4.pdf
"The reported issues are primarily due to inadequate ventilation, as evidenced by the closed trickle vents and poorly performing mechanical extraction units, combined with elevated internal humidity levels resulting from a 'wet' occupancy. These conditions create an environment conducive to mould development, as indicated by the presence of mould on contents and the moisture profiling results.",0768_PO19.pdf
"The reported issues of damp and mould are primarily caused by inadequate ventilation, particularly in the kitchen and bedrooms, leading to the accumulation of warm, moist air that promotes condensation. Additionally, the lack of maintenance of the rainwater guttering and downpipe, along with cracks in the external render, allows rainwater penetration, contributing to dampness within the building. The presence of closed trickle vents in the bedrooms further exacerbates the problem by trapping warm air in enclosed spaces, leading to mould growth.",0974_TN15.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation in the property, particularly in the bathroom and kitchen, which exacerbates moisture accumulation. Additionally, the presence of a previously removed chimney has likely contributed to water damage, while gaps in thermal efficiency of the loft insulation and the performance of the slate damp proof course (DPC) may have allowed moisture to penetrate the insulated cavity, leading to high moisture readings and localised mould growth.",0161_LU2.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, particularly the absence of extractor fans in key areas such as the bathroom and kitchen, and insufficient passive ventilation that fails to meet the required whole property ventilation rate. Additionally, atmospheric moisture driven by occupational activities and ineffective ventilation systems contribute to the proliferation of mould.",0975_TN15.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, which fails to meet current building regulations, and high levels of atmospheric moisture driven by the occupants' activities. The use of thermoplastic floor tiles and vinyl flooring also contributes to moisture retention, preventing proper evaporation and exacerbating the mould growth.",0554_GU31.pdf
"The main causes of the reported mould issues are inadequate ventilation leading to elevated internal humidity levels, particularly from drying clothes indoors, and insufficient airflow from the existing ventilation systems, which are not operating effectively. Additionally, the presence of cold areas in the property, likely due to poor insulation, contributes to condensation, further exacerbating mould growth.",0555_GU31.pdf
"The main causes of the reported damp issues appear to be inadequate drainage from the roof leading to potential water ingress, as well as the configuration of the soil stack which does not vent to the exterior, possibly contributing to moisture accumulation. Additionally, the lack of pressure in the underfloor heating system may indicate underlying issues that could affect moisture levels, although it has been monitored and is not currently deemed a fault.",0154_HP8.pdf
"The damp issues in the property are primarily caused by inadequate detailing at the junctions between the old and new structures, leading to potential water ingress. Additionally, the presence of a compromised wall cavity and bridging of the damp proof course (DPC) by the render and skim plaster contribute to moisture retention in the lower wall structure, exacerbating the damp conditions.",0237_SW15.pdf
"The main causes of the reported damp and mould issues are the lack of tanking in the basement, which allows ground water to affect the brick wall structures, and inadequate ventilation that leads to elevated atmospheric moisture levels. Additionally, the presence of plumbing in the area raises the potential for ongoing leaks, further contributing to moisture accumulation.",0236_SW15.pdf
"The reported issues of damp and mould are primarily caused by inadequate ventilation, as evidenced by the closed passive trickle vents and insufficient performance of the mechanical extraction units, leading to elevated internal humidity levels and subsequent condensation. Additionally, the presence of water droplets from the extraction unit and trickle vent indicates that the ventilation system is not effectively removing moisture from the interior environment.",0058_NW7.pdf
"The reported damp and mould issues are primarily caused by penetrating damp from defective brickwork and a possible bridging of the damp proof course (DPC), which allows moisture to enter the building fabric. Additionally, the presence of birds entering the cavity and withdrawing insulation exacerbates the problem by compromising the building's thermal performance. Internally, a potential plumbing issue around the WC contributes to localized dampness, while inadequate ventilation and periods of elevated atmospheric moisture lead to mould growth in the top floor bedroom.",0759_PO11.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation due to underperforming extractor fans and poorly maintained trickle vents, which contribute to high humidity levels and condensation. Additionally, the poor condition of the UPVC windows allows drafts, further exacerbating the condensation problem. The presence of moisture from the toilet also adds to the overall dampness in the property.",0484_DT4.pdf
"The reported mould growth is primarily due to inadequate ventilation, as evidenced by the malfunctioning kitchen extraction unit and insufficient airflow from the wet room extractor. Additionally, the presence of a colder external wall in contact with warm internal moisture creates conditions conducive to condensation, further exacerbating the mould issue.",0494_DT4.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation due to the use of a pull cord for the kitchen extraction unit, which may not be consistently utilized, leading to moisture accumulation from frequent washing and drying indoors. Additionally, the placement of a double wardrobe against an external wall restricts airflow, contributing to condensation, particularly in bedroom 1 where cold areas were identified. Furthermore, a potential leak from a service pipe in the kitchen area exacerbates moisture levels, particularly between the kitchen and bathroom.",0142_E7.pdf
"The reported damp and mould issues are primarily caused by inadequate detailing of the wall finishes and render system on the party wall, which fails to prevent moisture migration despite the installation of injected damp proof courses (DPCs). Additionally, the potential presence of a leak in the kitchen/utility room extension may contribute to elevated moisture levels, indicating a possible ongoing structural issue.",0875_RM7.pdf
"The reported damp and mould issues are primarily caused by poor ventilation leading to condensation, exacerbated by blocked air vents and closed trickle vents. Additionally, there are potential structural issues such as bridging of the damp proof course (DPC) and compromised cavity wall insulation, along with possible internal leaks in the bathroom. The accumulation of contents against external walls further contributes to the condensation problem.",0195_PO20.pdf
"The reported mould issues are primarily due to inadequate ventilation, as the mechanical extraction unit in the kitchen is not used due to noise, and most passive trickle vents are closed. This lack of airflow prevents moisture from dissipating, leading to mould growth on window frames.",0673_LU3.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, as the forced ventilation unit was turned off, leading to high humidity levels and condensation. Additionally, the increased occupancy of the property, with a family of six, contributes to higher moisture generation, exacerbating the condensation problem. The lack of a proper damp proof membrane in the concrete floor slab may also allow ground moisture to migrate, further contributing to the damp conditions.",0892_SM6.pdf
"The reported mould issues are primarily due to a combination of inadequate ventilation, as passive vents were mostly closed and mechanical extraction units in the wet room and kitchen were underperforming. Additionally, elevated internal humidity levels and the placement of furniture against external walls contributed to the conditions conducive to mould growth.",0663_LU3.pdf
"The reported mould issues are primarily due to inadequate ventilation, as the bathroom extraction unit is non-functional and passive vents have been sealed by the tenant to prevent cold air ingress. This lack of proper airflow contributes to condensation, particularly in areas with external walls where mould has formed. Additionally, potential defects such as cracks in the exterior walls may allow moisture ingress, exacerbating the problem.",0478_DT3.pdf
"The mould issues are primarily caused by inadequate ventilation throughout the property, both forced and passive, which leads to moisture accumulation. Additionally, poor sealing around the bath and tiles allows water to penetrate into adjacent areas, contributing to dampness in the dining room and bedroom.",0349_BH21.pdf
"The reported mould development is primarily attributed to elevated internal humidity levels due to activities such as drying clothing indoors, combined with inadequate ventilation as evidenced by closed trickle vents and potentially ineffective extraction units. Additionally, the placement of contents close to external walls contributes to cooler surface temperatures, which can exacerbate condensation issues.",0905_SO18.pdf
"The main causes of the reported issues include inadequate ventilation due to closed trickle vents and reliance on drying clothes indoors, which increases internal moisture levels. Additionally, the forced ventilation system appears to be underperforming, contributing to insufficient air exchange and moisture control.",0904_SO18.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation in the property, as evidenced by the low flow rates of the bathroom and kitchen extraction units, and condensation resulting from the general living conditions, including the presence of multiple occupants and daily activities such as washing, which contribute to increased humidity levels.",0348_BH21.pdf
"The reported damp and mould issues are primarily caused by poor ventilation due to non-functioning ventilation equipment, leading to condensation and an atmosphere conducive to mould growth.",0458_CT17.pdf
"The reported issues are primarily caused by rainwater ingress through the exterior walls, particularly around window openings, leading to elevated moisture levels. Additionally, the malfunctioning extractor fans in the kitchen and bathroom contribute to condensation problems, while plumbing issues behind the sink and washing machine further exacerbate moisture accumulation in the kitchen area.",0888_SG6.pdf
"The reported mould activity is primarily caused by elevated atmospheric moisture levels combined with cold surfaces due to ineffective insulation in the bathroom ceiling. This results in high relative humidity, which promotes mould growth, particularly in areas where ventilation was inadequate prior to the installation of fan units.",0093_TN39.pdf
"The main causes of the reported issues are inadequate ventilation in the kitchen, insufficient overrun for the bathroom extraction unit, and the drying of clothes indoors, which contributes to elevated humidity levels. Additionally, the blocked DPC due to concrete render may further exacerbate moisture retention within the property.",0210_RM13.pdf
"The primary causes of the mould growth in the property are inadequate ventilation and insufficient insulation in the external walls, leading to high internal atmospheric moisture levels and condensation. The existing ventilation system is not functioning effectively, as evidenced by the low airflow rates and the closure of trickle vents, which exacerbates moisture retention indoors.",0581_LL19.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation due to a non-functional forced air extraction unit and the absence of trickle vents in the UPVC windows, leading to high humidity levels. Additionally, severe subsidence and structural cracks, likely exacerbated by previously collapsed drains, are allowing water ingress during rain, further contributing to the damp conditions.",0572_IP4.pdf
"The reported damp and mould issues are primarily caused by a combination of rising and penetrating damp due to inadequate exterior wall protection, condensation resulting from poor ventilation, and plumbing leaks contributing to elevated moisture levels in specific areas.",0510_E7.pdf
"The reported damp and mould issues are primarily caused by inadequate damp proof membrane (DPM) coverage, allowing ground moisture to evaporate into the structure. Additionally, the condition of the cavity wall insulation (CWI) may contribute to moisture transfer to internal walls, while insufficient ventilation measures, including improperly functioning extractors and non-compliant door undercuts, exacerbate humidity levels within the property.",0001_BN17.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation within the house, particularly due to the absence of proper extraction in the kitchen and insufficient airflow from the bathroom extraction unit, which operates below recommended standards. Additionally, the lack of trickle vents in the UPVC windows contributes to poor air circulation, exacerbating the problem, especially given the high moisture generation from frequent laundry activities.",0385_BH31.pdf
"The reported mould issues are primarily caused by persistent elevated humidity levels, which are influenced by inadequate ventilation due to closed trickle vents and unclean extractor fans, as well as high moisture generation from occupational activities within the property.",0618_LU2.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation throughout the property, particularly due to the underperformance of the bathroom extraction unit and the absence of an extraction unit in the kitchen. Additionally, the obstruction of natural airflow by stacked contents against the walls contributes to condensation by allowing warm air to contact colder surfaces.",0384_BH31.pdf
"The reported issues are primarily caused by inadequate ventilation due to the bathroom extractor fan being taped over, which prevents proper airflow, and the kitchen extractor fan underperforming. Additionally, there are potential water ingress issues from a cracked gutter and inadequate sealing around the bath, contributing to moisture accumulation and subsequent mould growth.",0316_BH19.pdf
"The reported issues are primarily caused by a combination of inadequate ventilation, elevated internal humidity levels, underperforming mechanical extraction units, and the placement of contents against external walls, which collectively create conditions conducive to mould growth.",0655_LU3.pdf
"The reported damp and mould issues are primarily caused by a combination of inadequate ventilation, particularly in the bathroom and kitchen, which leads to moisture accumulation, and the presence of cavity wall insulation (CWI) that may facilitate moisture penetration from the exterior. Additionally, previous flooding incidents and damage to the exterior render contribute to ongoing moisture ingress, while insufficient door undercuts and draughts exacerbate the problem by allowing cold air to enter and potentially increase condensation.",0082_SO31.pdf
"The reported mould issues are primarily caused by inadequate ventilation due to the absence of extractor fans, partially blocked trickle vents, and the placement of contents against external walls, which restricts airflow. Additionally, extended periods of elevated humidity levels from occupational activities contribute to the condensation and subsequent mould growth.",0645_LU3.pdf
"The reported issues are primarily caused by a combination of internal plumbing leaks from the wastewater system and external water ingress due to inadequate drainage around the patio doors. Additionally, the absence of a damp proof membrane (DPM) in the floor construction allows ground water to affect the lower ground supported floor slab, further contributing to moisture levels in the walls and floors.",0138_E12.pdf
"The reported mould activity is primarily caused by high atmospheric moisture levels, which are influenced by occupational activities within the property. Additionally, the presence of cold bridging at the base of the affected walls contributes to these conditions, promoting condensation and further encouraging mould growth.",0466_DA12.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation that fails to meet the required whole dwelling ventilation rate, leading to elevated humidity levels, and poor insulation in the loft, which contributes to cold spots that exacerbate condensation and mould growth.",0451_CM9.pdf
"The reported issues are primarily caused by inadequate ventilation during periods of elevated internal humidity levels, which leads to condensation and mould growth. Additionally, the presence of colder areas behind contents contributes to moisture retention, while a potential leak from the flat above may also be introducing excess moisture into the surveyed flat.",0064_PO6.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation due to the absence of mechanical extraction units and closed trickle vents, combined with high internal humidity levels from drying clothes indoors. Additionally, furniture placement against cooler external walls contributes to cooler surface temperatures, increasing the likelihood of mould development, while potential cold bridging at the wall/ceiling junction exacerbates the problem during colder months.",0637_LU3.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation that fails to meet building regulations, leading to poor air circulation and elevated humidity levels, combined with atmospheric moisture generated by occupational activities, which contributes to condensation and mould proliferation.",0471_DA3.pdf
"The main causes of the reported issues are a lack of adequate ventilation throughout the property, which can lead to condensation, and insufficient heating in the bedroom, contributing to colder surfaces that may promote mould growth. Additionally, the storage of contents against colder external walls restricts airflow, further exacerbating the potential for unseen condensation.",0334_BH21.pdf
"The main contributing factors to the mould development are inadequate ventilation due to blocked passive vents and closed trickle vents, combined with occupational activities that likely increase humidity levels within the flat.",0611_LU1.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation due to underperforming extraction units in the kitchen, bathroom, and toilet, as well as the use of internal drying methods for laundry, which contribute to elevated humidity levels. Additionally, the isolation of the extraction units and the tenant's lack of awareness regarding their operation further exacerbate the ventilation problems, leading to condensation on windows and potential mould growth.",0335_BH21.pdf
"The reported issues are primarily caused by inadequate ventilation due to closed passive trickle vents and a malfunctioning bathroom extractor, leading to elevated internal humidity levels. Additionally, the placement of furniture against external walls contributes to poor air circulation, which can exacerbate moisture retention and promote mould growth.",0601_LU1.pdf
"The main causes of the reported damp and mould issues are poor ventilation leading to condensation, particularly in the bathroom where the extraction system may be ineffective, combined with high levels of atmospheric moisture generated by occupational activities and regular indoor drying of clothes.",0218_SE7.pdf
"The reported issues are primarily caused by a combination of cracked render allowing rainwater ingress, the absence of a damp proof course (DPC) beneath the bay window, and ongoing water discharge from an overflow pipe above the back door, which is wetting the render and potentially affecting the wall structure. Additionally, inadequate maintenance of mechanical ventilation units may contribute to moisture retention in the flat.",0947_SW2.pdf
"The reported damp and mould issues are primarily caused by inadequate heating and poor ventilation, which lead to elevated internal humidity levels. Activities such as drying clothes indoors further exacerbate these conditions, resulting in high relative humidity and potential condensation on cold walls, particularly during cooler nighttime temperatures. Additionally, the lack of forced ventilation after bathroom use and cooking contributes to the accumulation of moisture in the property.",0249_TA6.pdf
"The main causes of the reported damp and mould issues include ineffective ventilation due to a malfunctioning extractor unit in the bathroom, leading to increased humidity levels, and inadequate heating in the conservatory, which results in lower temperatures and higher relative humidity at the base of the UPVC wall. This combination creates an environment conducive to mould growth, as the atmospheric conditions support moisture accumulation without proper venting or heating.",0106_BN22.pdf
"The damp issues are primarily caused by a failing damp proof membrane that is allowing moisture to rise through the floor, combined with the damp proof course (DPC) being level or below the floor level, which facilitates moisture transfer from the floor into the walls. Additionally, the lack of adequate ventilation exacerbates the moisture retention within the property, contributing to high humidity levels in the internal atmosphere.",0259_TA6.pdf
"The reported damp and mould issues are primarily caused by water penetration through external walls due to defects in the brickwork and pointing, combined with inadequate ventilation as the bathroom extraction unit was not functioning and trickle vents were closed. Additionally, the placement of furniture against external walls restricts air circulation, contributing to cooler areas that may exacerbate moisture retention.",0414_BN17.pdf
"The reported damp and mould issues are primarily caused by water ingress due to significant cracking in the external render, which allows rainwater to penetrate the structure. Additionally, previous damp remediation works may have been ineffective, permitting ground water to affect the property. There are also potential issues related to the chimney structure contributing to the moisture problems.",0225_SO51.pdf
"The main causes of the reported damp and mould issues are poor ventilation management leading to excessive cold moist air being drawn into the building by the 'Envirovent' unit, inadequate heating due to the tenant's reluctance to heat the entire property, and moisture ingress from failed cavity wall insulation (CWI) that allows external moisture to penetrate. Additionally, interstitial condensation is likely occurring due to the combination of cold surfaces and insufficient heating, particularly in areas with recently installed insulated plasterboard.",0912_SO20.pdf
"The reported issues of damp and mould are attributed to a combination of inadequate ventilation, which includes poorly maintained mechanical extraction units and dirty trickle vents, along with the presence of passive vents that can create colder internal wall surfaces. Additionally, elevated internal humidity levels contribute to the formation of condensation, particularly in colder areas between contents and wall surfaces.",0730_ME5.pdf
"The reported issues of dampness and mould outbreaks are primarily caused by elevated internal humidity and inadequate ventilation, exacerbated by the screed not having fully cured, which contributes to moisture retention. Additionally, the effectiveness of the MVHR system may be compromised, leading to insufficient air exchange and further increasing humidity levels.",0843_RG23.pdf
"The reported damp and mould issues are primarily caused by elevated atmospheric moisture levels due to occupational activity and ineffective ventilation, which leads to high relative humidity and subsequent condensation. Additionally, the lack of proper ventilation in critical areas such as the kitchen and questionable effectiveness of the bathroom ventilation contribute to the moisture problems. Potential leaks from plumbing and the age of the floor slab may also play a role in localized moisture readings.",0720_ME4.pdf
"The reported damp and mould issues are primarily caused by the presence of hygroscopic salts, which retain moisture and lead to elevated moisture readings during high humidity periods. Additionally, ineffective cavity wall insulation and potential bridging of the damp proof course (DPC) contribute to inconsistent internal wall temperatures and increased relative humidity, resulting in interstitial condensation and damp patches on walls.",0201_PO4.pdf
"The main causes of the reported damp and mould issues are a lack of forced air ventilation in the property, which leads to inadequate air circulation and increased humidity, and the broken window in bedroom 2 that prevents proper sealing and allows moisture ingress. Additionally, external factors such as overflowing gutters and water splashing against the walls contribute to the damp conditions.",0343_BH21.pdf
"The mould issues in the property are primarily caused by elevated and persistent atmospheric moisture levels, which are influenced by occupational activities and previous ventilation problems in the bathroom. Additionally, the absence of an extractor fan in the kitchen and the removal of the kitchen door allow damp air to migrate throughout the property, exacerbating the moisture problem.",1000_WD7.pdf
"The reported mould issues are primarily caused by inadequate ventilation due to the absence of functioning trickle vents in most windows and insufficient extraction rates from the bathroom and kitchen extraction units. Additionally, the half-covered passive vent restricts airflow, further exacerbating the problem. These factors contribute to elevated humidity levels and condensation within the property.",0342_BH21.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation leading to poor air circulation and elevated humidity levels, particularly in areas with high occupational activity such as the bathroom and kitchen. Additionally, the presence of a passive wall vent may contribute to cooler surface temperatures, resulting in condensation. Furthermore, the ineffective venting of extractor fans into the wall cavity instead of the exterior exacerbates moisture retention within the property.",0939_SS13.pdf
"The reported mould issues are likely caused by a combination of inadequate ventilation due to closed passive trickle vents, elevated internal humidity levels from activities such as drying laundry indoors, and an underperforming mechanical extraction unit in the wet room.",0627_LU2.pdf
"The reported issues are primarily caused by inadequate ventilation, particularly in relation to the functioning of forced ventilation systems in the bathroom and kitchen, which are not effectively venting to the exterior. Additionally, the presence of a redundant chimney and potential issues with cavity wall insulation may contribute to raised moisture levels, leading to interstitial condensation within the wall structures. The age of the property and the original membrane detailing at the time of construction also suggest that moisture management may be compromised.",0164_ME1.pdf
"The reported mould issues are primarily caused by inadequate ventilation throughout the property, exacerbated by an isolated bathroom extraction device, the absence of a functional kitchen extractor, poor door undercuts, and closed trickle vents. Additionally, the drying of clothes indoors without proper ventilation contributes to elevated atmospheric moisture levels, leading to condensation and mould growth.",0456_CR2.pdf
"The reported issues of damp and mould are primarily caused by inadequate ventilation due to closed trickle vents, malfunctioning mechanical extraction units, and over-boarded passive vents, which contribute to elevated internal humidity levels and insufficient air circulation between contents and external wall surfaces.",0593_LU1.pdf
"The main causes of the reported moisture issues are the presence of moisture barriers, such as adhesive from the original timber flooring and tile coverings, which prevent effective evaporation and drying of the floor construction. Additionally, the significant residual moisture levels in the floor screed indicate inadequate moisture management, likely exacerbated by the lack of proper ventilation and the potential for trapped moisture within the structure.",0149_GU3.pdf
"The main causes of the reported damp and mould issues are the lack of insulation in the lower section of the cavity wall, which creates a cold bridge leading to condensation, and water ingress into the supporting porch wall that bridges the cavity at the wall junction, potentially due to issues with wall ties, brick ties, or dirty cavity insulation.",0958_TA6.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation leading to atmospheric moisture accumulation, malfunctioning extractor fans, and potential water ingress from the bathroom due to a compromised damp proof membrane (DPM) and blocked window causing interstitial condensation.",0090_TA9.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation leading to elevated atmospheric moisture levels within the property, compounded by structural factors such as debris in the cavity wall potentially bridging the damp proof course (DPC) and the absence of effective moisture control measures in high humidity areas like the kitchen and bathroom.",0436_BR7.pdf
"The reported issues are primarily caused by inadequate ventilation due to closed passive trickle vents, underperforming mechanical extraction units, and blocked passive vents, which contribute to elevated internal humidity levels. Additionally, the placement of contents against external walls and incorrect ventilation of the tumble dryer exacerbate the conditions conducive to mould outbreaks.",0686_LU4.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, particularly in the bathroom where no extraction unit is present, and the practice of drying clothes indoors, which contributes to elevated internal humidity levels. Additionally, the presence of mould on net curtains and the condensation observed on the kitchen window indicate persistent high moisture levels in the atmosphere.",0696_LU4.pdf
"The reported damp and mould issues are primarily caused by a combination of poor ventilation, as evidenced by the absence of an extraction device in the bathroom and closed windows and trickle vents, leading to elevated humidity levels. Additionally, potential water ingress from Flat 36 above may contribute to the internal moisture levels, exacerbating the problem.",0644_LU3.pdf
"The main causes of the reported damp and mould issues are the lack of forced ventilation in the kitchen and bathroom, which leads to inadequate air circulation, and the limited passive background ventilation due to the nature of the uPVC windows. This results in an accumulation of atmospheric moisture, which drives mould growth.",0848_RG24.pdf
"The reported issues are primarily due to inadequate ventilation, as evidenced by passive vents being mostly closed and mechanical extraction units in need of attention, combined with elevated internal humidity levels from a 'moist' occupancy. Additionally, water migration behind wet room tiles contributes to the damp conditions, while the placement of contents against external walls and the presence of colder surfaces exacerbate the risk of mould growth.",0654_LU3.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation in wet rooms, leading to moisture-laden air circulating throughout the property, and the presence of atmospheric moisture generated by the occupants' activities, including drying clothes indoors. Additionally, the insufficient performance of the existing extraction devices and the potential for moisture intrusion from plumbing issues in the bathroom contribute to the problem.",0049_ME2.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, particularly the absence of extractors in wet rooms, leading to moisture accumulation from occupational activities, and a failed bath seal contributing to localized damp behind the bath tiles.",0872_RH4.pdf
"The main causes of the reported mould issue appear to be inadequate ventilation in the kitchen due to insufficient extraction flow rate, combined with the placement of a wardrobe against an external wall, which restricts airflow and allows warm air to stagnate against colder surfaces, leading to condensation.",0312_BH16.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, leading to elevated humidity levels and condensation, particularly in areas with high moisture generation such as bathrooms and kitchens. Additionally, the lack of compliance with building regulations regarding ventilation further exacerbates the problem, allowing atmospheric moisture to accumulate and promote mould growth.",0564_HP23.pdf
"The reported issues are primarily caused by inadequate forced and passive ventilation within the property, leading to condensation. The practice of drying clothes on radiators and using a tumble dryer that vents into the room further increases internal moisture levels. Additionally, the poor condition of the uPVC windows and guttering may also contribute to the moisture problems.",0313_BH16.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation throughout the property, particularly due to the absence of a ventilation pipe for the tumble dryer and lack of forced ventilation measures, which leads to condensation when warm, moist air contacts colder surfaces. Additionally, potential moisture ingress from external sources, such as unsealed cable entries and high salt levels in the walls, may contribute to the damp conditions observed.",0360_BH21.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation in areas with high moisture production, as evidenced by closed trickle vents and a non-functional extraction unit, along with restricted airflow due to stored contents against cooler exterior walls. Additionally, potential water ingress from the flat above, indicated by the overflow pipe and visible damage in the bathroom, may contribute to the moisture problems.",0361_BH21.pdf
"The reported issues are primarily caused by a combination of inadequate ventilation leading to elevated internal humidity levels, malfunctioning mechanical extraction units, potential bridging of the damp proof course (DPC), and the placement of furniture against external walls, which restricts airflow. Additionally, drying laundry indoors contributes to the increased moisture levels.",0397_BN16.pdf
"The main causes of the reported issues include blocked passive vents in the bedrooms, which prevent proper ventilation, and compromised operation of the kitchen and wet room extraction units due to external air infiltration, leading to ineffective moisture control despite the overall dry structure.",0396_BN16.pdf
"The reported issues of damp and mould are primarily caused by elevated internal humidity levels and inadequate ventilation, exacerbated by the presence of colder areas at the base of wall surfaces, which can lead to condensation. The mechanical extraction unit in the kitchen is also restricted, further limiting effective moisture removal.",0060_PO15.pdf
"The reported issues are primarily due to inadequate ventilation, as evidenced by closed and poorly maintained trickle vents, along with underperforming mechanical extraction units in the kitchen and bathroom. Additionally, elevated internal humidity levels, exacerbated by activities such as drying clothes indoors, contribute to the conditions that promote mould growth.",0619_LU2.pdf
"The main causes of the reported damp and mould issues include poor external rendering on the gable wall, which allows moisture ingress, and the construction anomaly of the chimney stack creating a cold bridge that leads to surface and interstitial condensation. Additionally, the lack of proper ventilation in areas like the kitchen contributes to moisture accumulation, while the cavity wall insulation exacerbates the cold bridge effect.",0111_BS27.pdf
"The reported issues are primarily due to an under-performing mechanical extraction unit in the bathroom, which fails to effectively remove moist air, allowing it to migrate into other areas of the property. Additionally, the presence of elevated moisture readings at the base of wall surfaces in the lounge and kitchen suggests potential issues with damp proofing, while the cooler areas of the exterior walls may be affected by elevated atmospheric moisture levels.",0731_ME5.pdf
