filename,conclusion,cluster
0137_E1.pdf,"Our ref: Author: S!
Address: E1 Contact:
Date of visit: 21st January 2015
Time of visit:
Scope
Following instruction from ………………………., attend the above property to carry out an investigation into
reported damp affecting the basement store area.
Report
1.0 Property:
The property is a retail unit part of a terrace which opens
on to Brushfield Rd. to the front and Old Spitalfields
Market to the rear. Solid brick construction observations
would suggest the property dates from 1889. The
basement area to the property is original to the structure
and is of brick construction. It is not certain if the
basement is tank only the brick structure was evident to
the exterior walls which are assumed to be earth
retaining with regard to the front and rear elevations.
2.0 Incident:
A water ingress has been noted by the client to the
basement a moisture survey of the structure has been
requested.
It was confirmed by the staff working in the shop water ingress to the basement has been ongoing since
the beginning of October 2014
3.0 Conclusions:
The moisture survey (Section 4.0) indicated raised structural moisture level to the rear and front walls to
the basement plus the rear to the front of the basement under the path.
An active foul water ingress was identified affecting the rear / office area to the basement this
emanating from under the timber flooring to the office area. The basement areas to the two adjoin
properties were accessed no obvious evident of a foul water ingress was noted. Significant level of stock
are in the basement including the office area this would have to be removed prior to any further
investigations being undertaken. It is recommended the floor structure to the office is lifted this will
allow a clearer understanding of the water ingress and allow the area to be cleaned a sanitized.
A water ingress was also noted to the front of the property affecting area under the front elevation of
the ground floor structure to the left hand side as viewed from the front. Cast iron rain water drainage
runs down through the structure in this area, the noted water ingress may well be weather related.
Further investigation of the detailed water ingresses affecting the front and rear of the basement
structure is recommended.
4.0 Moisture Survey:
4.1 Floor plan:
4.2 Structural Readings Walls:
Location REL(PS) up wall Comments
Base Middle Top
A 173
B 175 165
C 999 999 999 A range of structural moisture levels were indicated with regard to
D 999 999 999 the wall structures. The flank walls in general displayed dry readings
E 999 999 999 in the areas under the shop space to the ground floor, with the front
F 999 999 999 and rear elevations to the basement displaying high moisture levels.
G 999 999 999 In general the wall structures to the basement under the street to
the property displayed high moisture levels.
H 171 185 172
I 198 175 178
J 178 168
K 129 133
L 178 896
High Moisture Levels
Moderate Moisture Levels
Low Moisture Levels
4.3 Atmospheric conditions:
Location % Relative Humidity Air Temp. °C Dew Point Temp. °C Specific Humidity
Exterior 74.7 % 5.8 1.7 4.3 g/Kg
Basement 54.8 % 11.9 3.1 4.7 g/Kg
5.0 Thermal survey:
5.1 Upper wall structure - survey location C:
At the time of the survey the coldest surface within
the survey area was 5.8°C, the calculated dew point
temperature for the atmospheric conditions was
3.1°C. Condensation was not an issue in the
basement area at the time of the survey.
6.0 Observations and relevant information:
6.1 Active water ingress:
Sewer chamber to rear of store area, it was noted foul
water is continually draining from the floor area under the
timber flooring to the rear office area in to the opened
chamber located under the door threshold to the office. A
very strong sewage odour was noted in relation to the
water and office floor structure.
6.1.2 Invasive investigation:
An accessibly section of the floor timber flooring to the
office was lifted adjacent to survey location ‘E’ were a
vertical cast iron soul pipe is located. Lifting the floor
section did not high light any obvious issues with the soil
pipe but did clear show the effects of the sewage water
affecting the rear of the basement / office area is
significant.
6.1.3 Access to office floor structure:
Significant levels of stock area stored in the basement this
was certainly the case in the office area. It is
recommended the timber flooring is lifted this will allow
the point of ingress to be better understood plus allow the
are to cleaned and sanitized it is the opinion of the author
the loss water affecting s part of the basement does pose
a health hazard.
6.1.4 Adjoining basement areas:
The basement areas to the adjoining properties were
accessed with the permission of the occupants, this was
to carry out a brief inspection to see if the foul water
ingress affecting the survey property was also affecting
the adjoining areas.
Pictured is the toilet area to the adjoining basement to
the left hand side of the property as viewed from the
front adjoining survey location ‘E’.
Pictured is the area under the timber floor to the
basement area in the adjoin basement to the right hand
side of the surveyed property adjoining survey location
‘H’.
In both adjoin areas no obvious evidence of foul water
ingress was noted.
6.2 Ceiling and wall structures survey location C - D:
Significant water damage was noted in this area,
observation would possible suggest this is area is subject
to an active water ingress which may well be weather
related. Running down through the structure above this
area is the cast iron down pipe to the rain water drainage
to the front of the property. As previously stated in
section 4.2 the structural elements located under the
pathway to the front of the property displayed high
structural moisture levels.
7.0 Survey Equipment:
Non-destructive moisture readings using:
Protimeter Surveymaster on search mode using radio frequency survey method with readings given
numerically from 0 to 999 REL. Survey depth is approximately 5 to 15 mm depending on material
characteristics. Please note the readings are subjective and open for interpretation, therefore they
should not be used indicate actual moisture content.
Tramex MRH using electrical impedance survey method on none wood materials the readings are given
numerically from 0 to 99. Please note the readings are subjective and open for interpretation, therefore
they should not be used indicate actual moisture content. Readings taken from wood are given as a
%mc the unit can be calibrated to wood species the readings indicated can be taken as an indication of
wood moisture content. Survey depth up to 30 mm depending on material characteristics
Invasive moisture readings have been taken using a Protimeter Surveymaster reading direct % moisture
in wood and % wood moisture equivalent (%WME) in other materials.
Air moisture readings have been obtained using a Tramex MRH and a Protimeter Hygromaster
measuring temperature in °C, % relative humidity and specific moisture content in g/Kg
information to gauge the true condition. However for the purposes of this report the following readings
can be taken as an indication that the material checked could be said to be dry back to a satisfactory
level.
Non-destructive Protimeter Surveymaster 200 REL(PS) or below in masonry guide only
Non-destructive Tramex MRH Masonry scale 40 REL(TM) or below in masonry guide only
Invasive moisture readings Plaster and Masonry WME 16% or below guide only
Invasive wood readings Below 15%
Normal indoor wood moisture content 10% – 12%
Air moisture readings in concrete Below 11 g/Kg Dry Air (75 %ERH at 20 °C)
Reference for Readings Table:
Non-destructive Protimeter Surveymaster REL (PS)
Non-destructive Tramex MRH REL (TM)
Wood: % mc
Thermal Imager:
Testo 880 Thermal Imaging Camera Detector 160 x 120 interpolated to 320 x 240 pixels",2
0173_ME8.pdf,"The moisture survey (Sections 4.0) indicated in general a dry structure. However, raised moisture levels
were indicated in a number of areas. The indicated moisture in the structure is not related to the
original loss, rather localized on-going issues with the structure. The areas displaying raised moisture
levels were not the main areas displaying decorative failure. The thermal survey (Section 5.0) showed
condensation was not an issue at the time of the survey, however noticeable cooler surfaces were noted
in the survey areas which could well be subject to condensation when internal atmospheric moisture
conditions are elevated and colder external temperatures are being experienced.
Samples of the skim plaster were taken for off-site analysis, with the aim of identifying any residual
restoration related chemical or hygroscopic salts which may have been deposited in the skim plaster
during the loss or the subsequent restorative process.",0
0224_SO18.pdf,"For a prolonged period of time the southern facing cavity wall has been susceptible to water ingress
through the open head of the gable. Remedial intervention appears to have been effective however the
mineral fiber batts are still wet and require drying. The external brickwork has been coated with a
hydrophobic coating.
It is therefore the authors opinion that staining on the internal plaster surfaces and elevated readings
are due to this free moisture.
The gable wall directly benefits from high solar thermal gain which may gradually dry the insulation over
time however, an injection drying program where warm air from a desiccant is passed through the cavity
would accelerate this process.
Observations made with a thermal camera suggest that in bedroom 1 an insulation batt may be missing
as a cold spot on the wall above the bed correlates in size with a Rockwool batt at 1200mm x 455mm.
Uninsulated, this will leave a cold spot on the wall where condensation may occur, see section 5.2.
High readings in the kitchen floor seem to be related to a possible leak in the plumbing around the sink/
washing machine area and therefore is not considered related to the moisture in the gable wall.",1
0014_DA11.pdf,"A detailed moisture survey was carried out (Section 4.0) this highlighted a dry structure apart from a
gable end wall, with regard to the first-floor master bedroom a plumbing issue has affected the
structure. Elevated readings were also noted to the ground floor affecting the gable end wall through
the lounge and kitchen areas. Penetrating damp (Section 6.2) may well be a driver for the noted
condition.
It is the opinion of the author elevated atmospheric moisture levels a primary driver for the mould
issues reported through the property. Significant issues were noted in regard to the background passive
ventilation through the property and the forced ventilation to the Kitchen area in particular. The free
flow of make-up air into forced ventilated areas plus effective background ventilation of the property is
essential in controlling atmospheric moisture levels and associated mould activity.
Restorative Drying: With regard to the areas of the structure affected by the plumbing issue these area
need to be forced dry, via the application of a tented drying process. To this end as requested the
following restorative drying works are detailed.
 Enabling works: Move contents as required from the affected area, remove from site loss
affected insulation and insulated plasterboard drying. As required remove vapour barrier from
affected structural elements. Treat as required mould growth through the affected area.
 Restorative drying: Installed a tented focused drying process, process to include period
monitoring visits through the process. The process will be concluded by the final moisture
survey and subsequent report.",1
0113_CA11.pdf,"On arrival at the property the author met with the property's maintenance contractor who identified
several areas where moisture had affected the property and cracks had started to appear in sporadic
places (see Section 5.8).
Upon investigation it was noticeable the majority of damage is to the west facing elevation and was
apparent the property at some time had Helifix strapping system installed to combat this. To the
exterior a glass movement meter had been fixed to the stone work to indicate movement (see Section
5.3), and it was also noted to the exterior that repointing had been carried out in places and, around the
lounge bay window, gaps had been filled in with expanding foam and are in direct line with the moisture
pattern (see Sections 5.4 and 5.5).
During the inspection moisture readings were taken and the areas that appear wet due to staining are
exactly that and is the opinion of the author it is staining from an existing water leak. There is a
particular stain to the lounge ceiling which is directly under a previous leaking radiator which has now
been repaired (see Section 5.7).
The most severe wet area is to the sitting room at high level and this is in direct line with the expanding
foam fill to the exterior likely indicating moisture ingress (see Sections 5.4 and 5.5).
Within the bedroom there is a wet area of approx. 500mm2 at high level with mould contamination and
is in direct line of a disused stone chimney (see Section 5.1) which without further investigation could be
allowing moisture to ingress.
At the time of the survey atmospheric conditions were taken both inside and outside the property and
the interior was found to be within acceptable conditions (see Section 4.2).
With regard to property movement, it is the opinion of the author, as the property is sited around large
hills and the ground is mainly clay, when heavy rain falls the water table alters likely causing water to
travel from the mountains underneath the property and down the valley. This would potentially affect
the foundations causing movement as there is evidence of cracking and sloping to the west (front)
elevation of the property (see Sections 5.2 and 5.6).",0
0204_PR3.pdf,"Our ref: Author: S1
Name Client
Address PR3 Contact
Date of visit 11th August 2015 & 4th September 2015
Time of visit 09.30 am
Scope
Following instruction from …………………, attend the above property to investigate moisture related issues
affecting floor and wall structures through the ground floor.
Report
1.0 Property
The property is a large detached dwelling reported to be
constructed off a reinforced piled concrete floor slab.
Cavity wall construction finish to the exterior with brick
work up to the ground floor window sill level and
rendered and decorated above.
It is reported the property was built in two phases due to
a change of contractor. The first phase incorporating
ground works up to and including the installation of the
reinforced piled slab was completed in 2008.
The site was then shut down until 2013 when the build was recommenced and completed in 2014.
Design changes were incorporated when the build was restarted in 2013 and are reported to include
changing to a timber frame construction from the original brick and block design plus remodeling of the
internal layout.
2.0 Incident
Since moving into the property in 2014 the owners have been experiencing raised moisture levels with
regard to areas of the floor screed through the property and the uninsulated concrete slab to the
internal garage area.
3.0 Conclusions
The survey of the property showed clearly the gas proof membrane/DPM to the floor structure will
cause loss water to be retained within the floor structure. Once in the floor structure, the water will
migrate through capillary action up the wall structures to affect the associated screed floors. Two main
areas of structural detailing were identified which would cause ongoing water ingress into the floor
structure, namely the cavity trays/DPC installation and the detailing of the membrane to the garage
floor.
A previous minor water leak on the washing machine to the kitchen areas was reported by the owner
however in the opinion of the author this is not a contributory factor.
The checks carried out on the ‘live’ high pressure plumbed systems through the property confirmed
their integrity.
With regard to the waste water systems through the property, the drainage is largely un-serviceable and
un-testable as there is a lack of access points on the drain connections and changes of directions to the
external waste system.
3.1 Recommendations:
A drainage company should carry out full CCTV Survey and advise on how to make the drainage system
serviceable and testable. Remediation works should be carried out to allow the integrity of the system
to be confirmed and allow the system to be maintained in the future.
4.0 Observations and relevant information:
4.1 Wall and Floor slab construction:
The following detail has been formulated from observations made on site, supplied information and
suggested manufacturers recognized specification. The actual design may well differ from that depicted
however the relationship of the critical elements affecting the loss is known to be accurate.
The section view is developed on observations made in relation to the rear conservatory where a block
work internal leaf is noted to the cavity wall construction. As mentioned the design was changed to a
timber frame through the main areas of the property. Observations made with regard to the DPC/DPM’s
would suggest their as-built installation in consistent throughout the wall and floor structures through
the property.
Inner leaf to cavity wall plus cavity insulation
Cavity tray / DPC with weep hole install in outer leaf
75mm Floor screed over laying 75mm insulation
Gas membrane / DPM to floor construction
Pilled reinforced concrete floor slab
4.1.1 Design and noted issues:
Gas membrane / DPM to floor construction:
It is reported the property is built on an old industrial site which is reported to be contaminated
requiring the installation of a gas proof membrane. The membrane installed extends across the surface
of the piled slab and is turned up in the exterior wall cavities where it is lapped into the DPC/Cavity tray
to the outer leaf of the cavity wall. Observations made during the survey would suggest the detailing of
this membrane is good with folded corners noted as opposed to cut and jointed corners. It is
understood the membrane used is designed to act as a DPC to the internal wall structures not requiring
the installation of a hyload DPC at the points where wall structures have been built off the membrane. It
was noted the gas membrane is effectively acting like a pond liner and any water entering the structure
will be captured and retained by the membrane.
Cavity trays / DPC to outer wall structures:
This detail was noted around the property and water penetrating the outer wall structures will be
captured by the trays around the perimeter and discharged to the exterior by the weep holes installed.
However due to the installed gas membrane the detailing of the cavity tray is critical and any issues with
drainage and sealing of joints and corners will allow water to drain down into the floor structure.
4.1.2 Indicated moisture in floor screed and water in slab construction:
Observations made through the property highlighted a range of moisture levels with regard to the floor
screed, ranging from reasonably dry to wet. It was noted areas displaying raised levels were associated
with installed wall structures plus areas where walls were originally planned to be installed.
Excavated floor to Kitchen/Dining area:
One of the main areas of concern is a line of persistent
damp across the kitchen where a wall was originally to be
installed. This area was excavated during the survey
which highlighted the structures as indicated in
‘Section 4.1’. To the right of the excavation in the floor
structure was the line of brickwork which would have
formed the base of the wall which was not installed. To
the top of the picture is the timber frame wall to the
adjoining lounge area, under the foot print of this wall
was a buildup of what appeared to be a celcon block on
its side over laid with the floor screed which extends
under the wall structure. Both the redundant brick wall and block/screed under the timber frame wall
were providing a route for capillary moisture to migrate from the gas membrane up to the floor screed.
In the room areas 75mm foil backed celotex insulation is installed under the floor screed, celotex will act
as a DPM isolating the screed from underlying moisture. However celotex will degrade with long term
exposure to moisture. As pictured the floor screed and redundant brick wall etc. were found to be
saturated when the floor structure was opened plus a film of standing was found on the lower gas
membrane.
4.1.3 Issues noted around the structure which will allow loss water to affect the floor structure:
Installation of the weep holes around the property:
Pictured is a weep hole to the rear conservatory and was
noted the weep holes are installed on the mortar bed as
opposed to being installed directly on the cavity tray
which lies under the mortar. This means any loss water in
the tray has to achieve a depth of 10 – 15mm before it
will drain to the exterior. Loss water building up behind
the mortar will tend to travel along the tray until it finds a
point where it can drain and could be at a joint in the
length of the tray or at a corner detail.
Cavity tray corner detail to rear conservatory:
The corner was opened to allow the detailing of the tray
and lower gas membrane to be checked. As stated the gas
membrane appeared to be in good order however the
two trays meeting at the corner were not sealed and
would allow water in the tray as this location to drain into
the floor structure. It was also noted the tray and gas
membrane were installed short of the outer edge of the
wall structure and is not a good detail allowing the DPC to
be bridged by the mortar bed.
Detailing of Gas membrane regarding integral garage:
Images supplied by owner of the property taken during
the construction of the property.
The gas membrane running through the floor structure
also encompasses the garage area running under the
uninsulated floor slab. The supplied picture shows the
membrane extending to the front edge of the floor stab,
which extends out beyond the garage door up to the block
paving to the front drive.
Rain water ingress:
During periods of heavy rain water puddles on the block
paving and is reported to enter the garage under the up
and over door. An ‘Aco’ has recently been installed across
the front of the garage in an effort to limit the effects of
rain water on the garage. However the new drain has
been installed to the front edge of the slab.
Rain water affecting the floor slab to the garage area is
likely to affect the gas membrane in the slabs
construction.
4.2 Leak detection checks undertaken to confirm the integrity of plumbed systems.
Reported historic plumber issues:
It was reported by the owner there has previously been a minor water leak from the washing machine
to the kitchen area, however this was quickly identified and rectified. The reported issues with regard to
the damp floor structure were an issue before the minor reported washing machine leak and is the
opinion of the author the reported leak is not a contributory factor.
4.2.1 Inspected heating system.
The heating system pressure was at 1.5 bar at the time of
survey. The homeowner noted that the system had not
been topped up in month whereby the system would lose
pressure if a leak was present and can confirm the system
is not leaking.
4.2.2 Pressure tested the internal cold water services.
The incoming mains water pressure was 5.5 bar at the
time of survey. The cold water services were isolated and
pressure tested at 5.5 bar. No loss of pressure occurred
and can confirm the cold water services are not leaking.
4.2.3 Pressure tested the hot water services.
The hot water services were isolated and pressure tested
at 5.5 bar. No loss of pressure occurred and can confirm
there are no leaks on this element of the plumbing
system.
4.2.4 Pressure tested the incoming water supply.
The incoming water supply was isolated and pressure
tested at 5 bar. No loss of pressure occurred and can
confirm there are no leaks present on the supply pipe.
4.2.5 Inspected the drainage.
There is no suitable access into the drainage systems to
test or service them and the image shows what drainage
is visible. The reader should note there are no chambers
down the Eastern elevation. Foul water drains should
have a minimum of an inspection chamber at every
change of direction and these appear to be missing on
this scheme.",0
0278_TN24.pdf,"The moisture survey (Section 4.0) highlighted significant moisture levels in relation to the gable end
flank wall down through the property which is in line with the reported observations made by the
owner. Raised moisture levels were indicated in relation to the exterior flank wall to the rear kitchen
area, plus the ceiling structures associated with the chimney to the first floor bathroom. With regard to
the affected areas to the flank wall, raised moisture levels were not affecting the associated front and
rear elevations.
With regard to the damp ceiling structures to the first floor bathroom the affected areas may well
suggest weather ingress associated with the flashings and/or roof detail and further investigation would
be prudent.
With regard to raised moisture levels noted to the gable end wall, it was also noted there are two
distinct zones affected. Firstly, through the ground floor area including the exterior wall to the kitchen
area and is the opinion of the author the moisture affecting these areas is ground related with possible
penetrating damp also affecting the lower wall structures. Bridging of the slate DPC was noted (Sections
7.2 & 7.4) and is assumed damp wall structures are present behind the dry lining to the ground floor
lounge and dining areas and is reported damp remediation works have previously been undertaken
through these areas.
The second zone is to the gable end wall through the loft area extending down through the upper wall
structures to the first floor and moisture noted in the upper wall structures may well be related to the
suggested issues with the previously removed cavity wall insulation.
Gravimetric tests carried out in the loft area in relation to the inner leaf of the cavity wall indicated very
low free capillary moisture levels which would tend to suggest an ongoing moisture ingress is not an
issue, however high Hygroscopic levels were indicated which may well be the cause of the elevated
readings indicated. Further gravimetric tests in other areas may well be prudent with both brick and
mortar being sampled.
Hygroscopic salts present in the wall structure will be directly affected by the atmospheric moisture
levels in the property. Raised atmospheric moist levels were not noted at the time of the survey
however comments made by the owner would suggest this could be an issue.",1
0163_LU4.pdf,"Regarding water ingress, pooling of water on the communal flat roofs due to blocked drains appears to
have overflowed penetrating the party wall over the past few years. Evidence of wet roof joists (section",0
0083_SO50.pdf,"We understand one adult and a large dog reside in the property with it noted the kitchen is an open plan
layout with the lounge. No visible areas of damp and mould were noted at the time of the survey and the
front windows were open with no trickle vents noted.
An assessment of the areas of concern being the bedroom as pointed out by the occupant, did not suggest
any raised moisture levels in the structure or the carpet area as pointed out.
A localized area of the bedroom wall indicated staining that could suggest previous condensation likely
during the colder periods This construction was solid at the base and potentially dry wall further up the
wall. The staining relates to the solid aspect and, could well cool during the winter leading to the
condensation when the room is not ventilated adequately (section 5.4).
A review of the existing ventilation installed confirmed an MVHR unit is installed and, was isolated at the
time of the survey.
assessment should be considered to make 100% sure there is no stagnant water in the system prior to it
being made operational. Ideally, it shouldn’t be turned on even for a short period with this also applying
to a PIV system.
When the MVHR unit is off, the property will not be ventilated properly and, raises the potential for mould
alongside increasing the levels of other indoor air pollutants. A check of the EPC rating for this property
indicated good air tightness meaning the operation of the MVHR system is even more critical in protecting
the health of the occupants and the structure itself.
On test the unit measured in the wet rooms confirmed flow rate of:
Bathroom: 7.3 l/s
Open-plan kitchen: 11.5 l/s Total: 18.8 l/s
In background mode this unit should deliver a total of least 19.8 l/s into all Habitable Rooms while
simultaneously extracting the same rate from all wet rooms. In addition the system should be capable of
boosting so that extract from the kitchen is at least 13 l/s and the bathroom at least 8 l/s.
A review of the door undercuts also suggested a close level to the recommended 10mm gap as defined in
Approved Document F whereby it is recommended they are checked and adjusted for full compliance
since the property has an internal bathroom and an open-plan kitchen.
It is the opinion of the author, the issues experienced by the resident during the winter is likely to be
aligned to inadequate use of the installed ventilation measures upheld by its non-use at the time of the
survey and the confirmation of mould on contents which is only sustained by internal atmospheric
conditions.",3
0174_MK41.pdf,"The WC is located on the gable side of the property and is sited under the stairs with access from the
entrance hallway.
On entering the WC it is apparent the room is suffering from a damp problem with visible mould
contamination and wet walls at low level. During the inspection it became apparent that prior to its
conversion, the WC was used as a food cold store. The room has no ventilation with a forced air unit or
opening window and its use is likely to contribute to the high atmospheric conditions within the room
(section 4.2). This can also lead to instances of condensation to the pipework wetting the structure.
The WC is lower than the entrance hallway and entering is down two steps into the room. Upon
measuring the bottom of the window sill to the exterior of the property it became apparent the floor
within the toilet is 220mm below the ground floor level thus creating a cellar effect and possibly
rendering the DPC non-effective within the WC area and, could readily explain the high moisture content
at skirting and low wall level to the exterior walls within the WC.
It was mentioned to the Technician that the property has undergone cavity wall injection insulation
within the past 4 weeks but only to the ground floor level.
It is advised by the author that to rectify the damp problem within the WC it would be recommended to
take off the skirting boards, hack off the plaster at low level and apply a tanking solution to a level above
the existing exterior DPC then re-instate the area. It would also be advisable to introduce a forced air
extraction unit or an air brick vent to allow for adequate ventilation of the area.",1
0215_SE25.pdf,"Our ref: Author: S1
Address: SE25 Contact:
Date of visit: 20th January 2015
Time of visit:
Scope
Following instruction from …………………., attend the above property to investigate reported high
moisture levels and associated mould affecting the bay window to the bedroom area.
Report
1.0 Property:
13c is a first floor flat in an end of terrace property, solid
9” brick construction.
2.0 Incident:
It was reported during the period of significant rain fall
which occurred at the end of 2013 in to 2014, the gable
end wall to the property was affected by significant rain
penetration. Restorative drying and redecoration have
previously been carried at the property, with regard to
the affected gable end wall. During the restorative works
the owner of the property was in temporary
accommodation. Upon returning to the property mould activity was noted affecting the bay window to
the front bedroom area, this area was not originally part of the insurance claim.
3.0 Conclusions:
The bay window structure to the bedroom was inspected, the moisture survey (Section 4.0) showed the
bay structure to be bay in general to be dry. There was some minor evidence of damp to the front
elevation of the bay up under the window unit this is likely to be due to a minor water ingress. The
thermal survey showed the single skin structure to the bay is noticeable affected by the exterior
temperature the structure was significantly chilled that condensation was an issue. Moisture readings
were also recorded from the front elevation to the property in the adjoining bathroom and associated
walls to the bedroom dry readings were noted through these survey areas.
It is opinion of the author based on the moisture and thermal surveys under taken raised relative
humidity levels and occasional periods of condensation is the driver for the mould activity noted. Mould
activity was noted to both sides of the bay structure and the net curtains.
The survey highlighted movement between the bay structure and the brick front elevation to the
property (Section 6.1).
4.0 Moisture Survey:
4.1 Floor plan:
4.2 Structural Readings Walls:
Location Skirting Base of wall Under sill Sill / frame Top wall Comments
% mc %WME REL(PS) %WME REL(PS) %mc REL(PS)
A < 6.0 % 12.7 % 174 181
B 8.1 % 7.8 % 196 7.6 % 207 7.9 %
C 6.0 % 15.4 % 206 16.3 % 811 7.7 % Bay window area
D 7.8 % 13.9 % 186 6.4 % 654 7.8 % wall structures
E 7.9 % 9.3 % 191 7.4 % 218 7.5 % under the window
F 8.5 % 8.5 % 178 191
G 168 155
High Moisture Levels
Moderate Moisture Levels
Low Moisture Levels
4.3 Atmospheric conditions:
Location % Relative Humidity Air Temp. °C Dew Point Temp. °C Specific Humidity
Exterior 78.8 % 1.7 - 1.4 3.4 g/Kg
Lounge 51.0 % 13.1 3.2 4.8 g/Kg
Bedroom 54.0 % 12.5 3.5 4.9 g/Kg
5.0 Thermal survey:
5.1 Front Bedroom - survey location B:
At the time of the survey the coldest surface within
the survey area was 1.1°C, the calculated dew point
temperature for the atmospheric conditions was
3.5°C. Condensation was occupying in this location
at the time of the survey.
5.2 Front Bedroom - survey location E:
At the time of the survey the coldest surface within
the survey area was 1.8°C, the calculated dew point
temperature for the atmospheric conditions was
3.5°C. Condensation was occupying in this location
at the time of the survey.
6.0 Observations and relevant information:
6.1 Bay construction:
Observations showed there has been movement in the
bay construction in relation to the building structure. This
has possible occurred when the replacement UPVC
window units were installed to the ground floor. Evidence
of misalignment was noted with regard to the UPVC
flashing to the UPVC window unit. Significant cracks were
noted between the first floor bay structure and the brick
structure to the front elevation.
6.1.1 Cracking to right hand side of the bay:
The pictured crack is to the right hand side of the bay as
viewed from the interior. Cracking was noted to both
sides of the bay however the cracked to the right hand
side was such that day light was clearly evident through
the crack.
6.2 Mould activity:
The main driver which allows moulds to develop and flourish in and on the materials within a structure
is moisture or, to be precise, water activity. Materials can become damp in a number of ways, directly
being wetted, moisture penetrating materials through capillary action, physical contact and hygroscopic
materials absorbing moisture directly from the atmosphere.
There are many hundreds of mould varieties each requiring different levels of water activity to allow
them develop and flourish. The lowest known level of water activity at which mould can be active is
0.61. In general this level collates to an atmospheric relative humidity (RH) of 60%. Condensation does
not have to form on a surface. For there to be sufficient moisture to allow mould to become established
at the point where condensation occurs, the relative humidity will be 100%.
Moulds are simple fungi from several groupings in the fungal classification system. Sexual reproduction
in some fungi allows genetic modification to adapt and tolerate changes in the environment such as
humidity, temperature and food requirements.
There are three principal features common to the broad range of mould:
1. Simple food requirements: able to exist on non-nutrient materials such as plaster and brick
which have traces of contaminating organic matter
2. Produce vast number of spores which allow rapid adaptation to particular environments
conditions and rapid colonization of other suitable locations within an enclosed environment
3. Grow very quickly under suitable conditions. The main requirement for the development and
growth is a source of moisture although food, oxygen and a suitable temperature are also
important.
Moulds can be regarded as hydrophilic fungi (tolerating high water availability) although individual
species have their own optimum requirements for moisture. In most situations where surface
condensation occurs and or the relative humidity of the internal atmosphere exceeds 70% (0.7 aw) for
an extended period, mould growth will be established.
Mould is an opportunist and once established in a property will quickly colonize areas with
appropriate conditions. Most properties through their normal occupational cycle will have periods of
high occupational moisture however it is the prolonged periods which will allow mould to develop.
Once mould is present in a structure the period of time it will take to colonize new areas is reduced
due to the increased level of spores being produced in an enclosed area. In many cases a process of
mould removal is required to allow a satisfactory out comes to changes in occupational activity when
trying to prevent further mould activity.
8.0 Survey Equipment:
Non-destructive moisture readings using:
Protimeter Surveymaster on search mode using radio frequency survey method with readings given
numerically from 0 to 999 REL. Survey depth is approximately 5 to 15 mm depending on material
characteristics. Please note the readings are subjective and open for interpretation, therefore they
should not be used indicate actual moisture content.
Tramex MRH using electrical impedance survey method on none wood materials the readings are given
numerically from 0 to 99. Please note the readings are subjective and open for interpretation, therefore
they should not be used indicate actual moisture content. Readings taken from wood are given as a
%mc the unit can be calibrated to wood species the readings indicated can be taken as an indication of
wood moisture content. Survey depth up to 30 mm depending on material characteristics
Invasive moisture readings have been taken using a Protimeter Surveymaster reading direct % moisture
in wood and % wood moisture equivalent (%WME) in other materials.
Air moisture readings have been obtained using a Tramex MRH and a Protimeter Hygromaster
measuring temperature in °C, % relative humidity and specific moisture content in g/Kg
information to gauge the true condition. However for the purposes of this report the following readings
can be taken as an indication that the material checked could be said to be dry back to a satisfactory
level.
Non-destructive Protimeter Surveymaster 200 REL(PS) or below in masonry guide only
Non-destructive Tramex MRH Masonry scale 40 REL(TM) or below in masonry guide only
Invasive moisture readings Plaster and Masonry WME 16% or below guide only
Invasive wood readings Below 15%
Normal indoor wood moisture content 10% – 12%
Air moisture readings in concrete Below 11 g/Kg Dry Air (75 %ERH at 20 °C)
Reference for Readings Table:
Non-destructive Protimeter Surveymaster REL (PS)
Non-destructive Tramex MRH REL (TM)
Wood: % mc
Thermal Imager:
Testo 880 Thermal Imaging Camera Detector 160 x 120 interpolated to 320 x 240 pixels",2
0209_RH19.pdf,"The moisture survey (Section 4.0) highlighted significant moisture in a number of areas through the
ground floor with the main location being associated with the raised floor area through the kitchen,
shower and associated hallway plus in particular, the shower room rear wall to the bedroom and the
chimney. The reported area of concern to the front bay displayed high moisture levels however this
location appears to be isolated from the main affected area. Further invasive investigation is therefore
recommended in particular with regard to bridging of the wall cavity.
Observations highlighted original detail with regard to design barriers to ground moisture migration into
affected wall structures (Section 5.2). It is the opinion of the author moisture in the ground under the
floor slabs in particular the upper floor slab will have an easy route of migration to affect the inner wall
surfaces.
Moisture readings and observations indicated previous damp remediation works have been carried out
which appear to have been unsuccessful. This is the case at survey location ‘L’ to the bedroom area
where loss moisture has climbed up the wall through capillary action affecting the plaster finishes above
the level of previous remediation.
An ongoing water leak within the area of concern may well significantly increase moisture levels under
the floor structure which would highlight weaknesses in the design leading to the issues being
experienced. The survey highlighted minor issues with the shower and chimney however it is the
opinion of the author these are not solely the cause of the loss moisture in the structure rather a
contributory factor.",0
